ticker,name,updated,actual_period,est_period,q_period,q_est_period,per,pbr,eps,bps,roe,op_margin,net_margin,dividend_yield,payout_ratio,debt_ratio,revenue,operating_profit,net_profit,per_est,pbr_est,eps_est,bps_est,roe_est,op_margin_est,net_margin_est,dividend_yield_est,payout_ratio_est,debt_ratio_est,revenue_est,operating_profit_est,net_profit_est,per_q,pbr_q,eps_q,bps_q,roe_q,op_margin_q,net_margin_q,dividend_yield_q,payout_ratio_q,debt_ratio_q,revenue_q,operating_profit_q,net_profit_q,per_q_est,pbr_q_est,eps_q_est,bps_q_est,roe_q_est,op_margin_q_est,net_margin_q_est,dividend_yield_q_est,payout_ratio_q_est,debt_ratio_q_est,revenue_q_est,operating_profit_q_est,net_profit_q_est
027710,팜스토리,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.24,0.45,270.0,2550.0,11.16,2.4,2.11,8.73,36.73,186.56,14559.0,350.0,307.0,,,,,,,,,,,,,,4.24,0.45,-30.0,2550.0,11.16,-1.07,-1.22,8.73,-327.95,186.56,3666.0,-39.0,-45.0,,,,,,,,,,,,,
043340,에쎈테크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,101.27,1.48,4.0,273.0,1.47,3.4,0.65,,,159.35,579.0,20.0,4.0,,,,,,,,,,,,,,101.27,1.48,6.0,273.0,1.47,6.28,3.36,,,159.35,173.0,11.0,6.0,,,,,,,,,,,,,
033310,엠투엔,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-127.6,0.51,-14.0,3493.0,-0.41,3.2,-0.69,,,33.13,865.0,28.0,-6.0,,,,,,,,,,,,,,-128.23,0.51,-27.0,3493.0,-0.41,-2.95,-5.98,,,33.13,193.0,-6.0,-12.0,,,,,,,,,,,,,
039610,화성밸브,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-42.99,0.9,-189.0,9065.0,-2.08,-2.02,-2.41,,,36.46,814.0,-16.0,-20.0,,,,,,,,,,,,,,-42.99,0.9,-206.0,9065.0,-2.08,-9.82,-9.53,,,36.46,225.0,-22.0,-21.0,,,,,,,,,,,,,
105740,디케이락,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.61,0.72,664.0,13415.0,5.03,8.6,5.23,3.09,45.19,65.79,1288.0,111.0,67.0,,,,,,,,,,,,,,14.61,0.72,189.0,13415.0,5.03,6.63,4.87,3.09,158.68,65.79,394.0,26.0,19.0,,,,,,,,,,,,,
045100,한양이엔지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,9.2,0.56,2320.0,38303.0,6.81,4.8,3.73,3.92,14.13,47.97,11182.0,537.0,417.0,,,,,,,,,,,,,,9.2,0.56,469.0,38303.0,6.81,3.15,2.72,3.92,59.45,47.97,3074.0,97.0,84.0,,,,,,,,,,,,,
004830,덕성,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,15.16,0.77,322.0,6371.0,5.78,4.26,3.75,2.36,32.16,56.68,1465.0,62.0,55.0,,,,,,,,,,,,,,15.16,0.77,-30.0,6371.0,5.78,-3.98,-1.68,2.36,-343.82,56.68,306.0,-12.0,-5.0,,,,,,,,,,,,,
037330,인지디스플레,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.29,0.34,138.0,4182.0,3.38,2.37,1.35,2.47,25.45,125.93,7218.0,171.0,97.0,,,,,,,,,,,,,,10.29,0.34,-31.0,4182.0,3.38,-0.01,-0.25,2.47,-114.56,125.93,1585.0,-0.0,-4.0,,,,,,,,,,,,,
012170,아센디오,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.33,2.54,-1270.0,667.0,-102.16,-73.03,-233.08,,,50.58,59.0,-43.0,-138.0,,,,,,,,,,,,,,-1.33,2.54,-427.0,667.0,-102.16,-80.14,-344.96,,,50.58,13.0,-11.0,-46.0,,,,,,,,,,,,,
052710,아모텍,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,18.12,0.92,542.0,10688.0,5.19,2.17,3.12,,,126.18,2538.0,55.0,79.0,22.84,1.91,1033.0,12346.0,8.97,6.56,5.33,,,,2835.0,186.0,151.0,18.12,0.92,-105.0,10688.0,5.19,-0.83,-2.88,,,126.18,536.0,-4.0,-15.0,,,,,,,,,,,,,
045300,성우테크론,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.54,0.4,449.0,7300.0,6.58,4.77,11.61,0.67,4.21,33.23,409.0,20.0,48.0,,,,,,,,,,,,,,6.54,0.4,111.0,7300.0,6.58,5.19,11.72,0.67,17.05,33.23,101.0,5.0,12.0,,,,,,,,,,,,,
178920,PI첨단소재,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,15.1,1.29,1035.0,12094.0,8.8,16.34,11.54,2.24,33.83,30.86,2634.0,430.0,304.0,18.57,1.98,1406.0,13207.0,11.11,18.91,14.38,,,,2871.0,543.0,413.0,14.99,1.29,150.0,12094.0,8.86,11.35,7.53,2.24,233.5,30.86,584.0,66.0,44.0,113.55,,230.0,,,14.66,10.38,,,,650.0,95.0,68.0
015260,에이엔피,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.37,0.95,-313.0,455.0,-60.92,-6.21,-12.07,,,384.42,1175.0,-73.0,-142.0,,,,,,,,,,,,,,-1.37,0.95,-148.0,455.0,-60.92,-9.1,-27.45,,,384.42,244.0,-22.0,-67.0,,,,,,,,,,,,,
051370,인터플렉스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.5,0.8,1410.0,13306.0,11.11,6.12,7.02,,,26.38,4680.0,286.0,328.0,12.46,0.96,1125.0,14530.0,8.09,6.18,5.6,,,,4738.0,293.0,266.0,7.5,0.8,710.0,13306.0,11.11,8.39,11.17,,,26.38,1484.0,125.0,166.0,,,,,,6.65,6.84,,,,1324.0,88.0,90.0
254120,자비스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-11.56,1.84,-129.0,811.0,-14.78,-14.05,-14.76,,,53.55,279.0,-39.0,-41.0,,,,,,,,,,,,,,-11.56,1.84,-103.0,811.0,-14.78,-46.47,-46.22,,,53.55,70.0,-33.0,-32.0,,,,,,,,,,,,,
251370,와이엠티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-116.67,1.07,-101.0,10953.0,-0.93,8.94,1.02,,,71.2,1446.0,129.0,15.0,,,,,,,,,,,,,,-116.67,1.07,-252.0,10953.0,-0.93,10.81,-9.25,,,71.2,384.0,42.0,-36.0,,,,,,,,,,,,,
085910,네오티스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,29.44,2.16,305.0,4154.0,7.83,11.33,9.13,2.23,63.01,82.52,687.0,78.0,63.0,28.94,5.47,933.0,4934.0,21.39,18.52,14.11,,,,1010.0,187.0,142.0,29.44,2.16,144.0,4154.0,7.83,12.35,13.62,2.23,133.58,82.52,176.0,22.0,24.0,,,,,,15.38,12.64,,,,182.0,28.0,23.0
168360,펨트론,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-84.69,12.41,-178.0,1216.0,-14.17,4.56,-5.42,0.33,-28.06,316.18,699.0,32.0,-38.0,15.07,,1672.0,,,29.3,23.46,,,,1539.0,451.0,361.0,-84.69,12.41,143.0,1216.0,-14.17,20.12,12.58,0.33,34.97,316.18,242.0,49.0,30.0,,,,,,,,,,,,,
007810,코리아써키트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,27.98,3.01,1726.0,16070.0,11.54,3.56,3.56,0.21,5.83,76.14,15097.0,538.0,538.0,26.08,5.06,3753.0,19342.0,21.28,7.61,6.54,,,,17781.0,1353.0,1163.0,27.98,3.01,1005.0,16070.0,11.54,8.05,8.54,0.21,10.02,76.14,4481.0,361.0,383.0,128.45,,762.0,,,7.07,5.98,,,,4198.0,297.0,251.0
356860,티엘비,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,30.87,4.61,1937.0,12972.0,15.99,10.04,7.33,0.75,22.97,95.41,2585.0,260.0,190.0,22.33,4.33,3709.0,19131.0,23.37,13.41,10.57,,,,3445.0,462.0,364.0,30.87,4.61,720.0,12972.0,15.99,11.82,9.69,0.42,34.31,95.41,726.0,86.0,70.0,127.88,,648.0,,,12.61,9.53,,,,755.0,95.0,72.0
161580,필옵틱스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-59.56,8.82,-736.0,4970.0,-14.67,-33.73,-25.55,3.35,-13.8,100.09,1034.0,-349.0,-264.0,,,,,,,,,,,,,,-59.56,8.82,-112.0,4970.0,-14.67,-51.66,-16.37,,,100.09,264.0,-137.0,-43.0,,,,,,,,,,,,,
127980,화인써키트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-17.85,1.87,-336.0,3205.0,-9.44,-1.82,-4.61,2.83,-50.58,88.92,818.0,-15.0,-38.0,,,,,,,,,,,,,,-17.85,1.87,43.0,3205.0,-9.44,-3.15,4.03,2.83,396.88,88.92,150.0,-5.0,6.0,,,,,,,,,,,,,
007660,이수페타시스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,52.83,11.58,2257.0,10292.0,29.64,18.82,14.75,0.19,10.52,70.53,10880.0,2047.0,1605.0,42.88,12.27,3578.0,12498.0,31.4,21.11,17.18,,,,15218.0,3212.0,2614.0,52.83,11.58,594.0,10292.0,29.64,18.97,14.63,0.19,38.73,70.53,2980.0,565.0,436.0,210.78,,728.0,,,20.21,16.26,,,,3371.0,681.0,548.0
290270,휴네시온,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.39,0.69,588.0,5464.0,11.83,12.73,15.29,1.33,8.16,14.62,377.0,48.0,58.0,,,,,,,,,,,,,,6.39,0.69,498.0,5464.0,11.83,27.95,33.45,1.33,9.63,14.62,149.0,42.0,50.0,,,,,,,,,,,,,
173130,오파스넷,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.84,1.34,971.0,4962.0,21.36,6.02,5.15,3.77,25.75,129.7,2333.0,140.0,120.0,,,,,,,,,,,,,,6.84,1.34,350.0,4962.0,21.36,5.16,4.48,3.77,71.47,129.7,879.0,45.0,39.0,,,,,,,,,,,,,
060850,영림원소프트랩,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.78,0.91,789.0,6752.0,12.62,5.28,7.98,1.95,14.91,66.77,799.0,42.0,64.0,,,,,,,,,,,,,,7.78,0.91,14.0,6752.0,12.62,6.72,0.43,1.95,839.8,66.77,236.0,16.0,1.0,,,,,,,,,,,,,
042500,링네트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.75,0.65,489.0,5842.0,9.65,7.82,5.96,7.92,56.06,41.29,1831.0,143.0,109.0,,,,,,,,,,,,,,7.75,0.65,90.0,5842.0,9.65,7.96,2.53,7.92,306.05,41.29,791.0,63.0,20.0,,,,,,,,,,,,,
018700,바른손,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-12.35,1.19,-74.0,773.0,-9.35,-4.67,-4.91,,,48.12,642.0,-30.0,-32.0,,,,,,,,,,,,,,-12.35,1.19,-175.0,773.0,-9.35,-28.5,-47.87,,,48.12,129.0,-37.0,-62.0,,,,,,,,,,,,,
046390,삼화네트웍스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-58.91,0.8,-20.0,1489.0,-1.49,-4.15,-2.34,,,15.59,373.0,-15.0,-9.0,,,,,,,,,,,,,,-58.91,0.8,73.0,1489.0,-1.49,7.93,8.88,,,15.59,356.0,28.0,32.0,,,,,,,,,,,,,
068050,팬엔터테인먼트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-6.76,0.74,-278.0,2546.0,-10.57,-9.87,-23.11,,,89.99,352.0,-35.0,-81.0,,,,,,,,,,,,,,-6.76,0.74,-197.0,2546.0,-10.57,-8.47,-35.52,,,89.99,139.0,-12.0,-50.0,,,,,,,,,,,,,
210120,캔버스엔,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.16,2.8,-365.0,413.0,-63.72,-36.94,-216.47,,,257.62,40.0,-15.0,-87.0,,,,,,,,,,,,,,-3.16,2.8,-238.0,413.0,-63.72,8.01,-207.05,,,257.62,28.0,2.0,-57.0,,,,,,,,,,,,,
054780,키이스트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-23.87,1.61,-135.0,1995.0,-6.49,-25.09,-16.79,,,48.9,157.0,-39.0,-26.0,,,,,,,,,,,,,,-23.87,1.61,18.0,1995.0,-6.49,-12.98,7.82,,,48.9,46.0,-6.0,4.0,,,,,,,,,,,,,
072020,중앙백신,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,15.37,0.86,638.0,11383.0,5.88,13.2,12.55,2.04,30.07,16.56,491.0,65.0,62.0,,,,,,,,,,,,,,15.37,0.86,173.0,11383.0,5.88,8.94,13.03,2.04,110.94,16.56,128.0,11.0,17.0,,,,,,,,,,,,,
303360,프로티아,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,17.97,2.62,347.0,2384.0,15.72,24.61,29.57,,,7.6,151.0,37.0,45.0,,,,,,,,,,,,,,17.97,2.62,131.0,2384.0,15.72,23.99,36.99,,,7.6,45.0,11.0,17.0,,,,,,,,,,,,,
036480,대성미생물,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,46.37,0.78,157.0,9321.0,1.7,2.75,2.3,1.03,47.64,63.68,260.0,7.0,6.0,,,,,,,,,,,,,,46.37,0.78,64.0,9321.0,1.7,-3.9,3.52,1.03,117.19,63.68,69.0,-3.0,2.0,,,,,,,,,,,,,
086060,진바이오텍,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,9.11,0.63,440.0,6387.0,7.15,4.32,4.17,1.25,11.36,37.53,908.0,39.0,38.0,,,,,,,,,,,,,,9.11,0.63,96.0,6387.0,7.15,4.46,4.03,1.25,51.96,37.53,205.0,9.0,8.0,,,,,,,,,,,,,
003120,일성아이에스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,248.7,0.4,88.0,53943.0,0.3,-9.58,1.81,5.5,737.19,4.31,643.0,-62.0,12.0,,,,,,,,,,,,,,248.7,0.4,256.0,53943.0,0.3,-13.71,23.25,5.5,252.25,4.31,147.0,-20.0,34.0,,,,,,,,,,,,,
232140,와이씨,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,61.59,3.22,235.0,4490.0,5.56,6.23,10.63,,,27.51,2726.0,170.0,290.0,65.36,4.75,357.0,4906.0,7.6,13.91,12.47,,,,3515.0,489.0,438.0,61.59,3.22,205.0,4490.0,5.56,10.66,23.39,,,27.51,867.0,92.0,203.0,9558.28,,2.0,,,-0.77,,,,,389.0,-3.0,
254490,미래반도체,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,16.64,2.13,979.0,7635.0,14.41,3.0,2.22,,,70.29,6356.0,191.0,141.0,,,,,,,,,,,,,,16.64,2.13,334.0,7635.0,14.41,4.04,2.74,,,70.29,1758.0,71.0,48.0,,,,,,,,,,,,,
003160,디아이,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,118.57,3.4,180.0,6287.0,3.21,8.45,3.13,1.17,127.64,101.07,4323.0,365.0,135.0,31.94,4.94,1085.0,7015.0,17.74,15.29,14.29,,,,5375.0,822.0,768.0,118.57,3.4,-395.0,6287.0,3.21,4.61,-10.97,1.17,-58.2,101.07,939.0,43.0,-103.0,,,,,,13.5,,,,,978.0,132.0,
424980,마이크로투나노,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-9.82,1.88,-836.0,4366.0,-17.64,-15.34,-22.27,,,93.77,222.0,-34.0,-50.0,,,,,,,,,,,,,,-9.82,1.88,-565.0,4366.0,-17.64,-44.64,-73.4,,,93.77,46.0,-20.0,-33.0,,,,,,,,,,,,,
079370,제우스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-78.49,1.36,-188.0,10867.0,-1.74,-1.17,-3.69,0.34,-25.96,52.24,3833.0,-45.0,-141.0,,,,,,,,,,,,,,-78.49,1.36,-1.0,10867.0,-1.74,-2.26,-0.25,0.34,-6012.73,52.24,988.0,-22.0,-2.0,,,,,,,,,,,,,
322310,오로스테크놀로지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-37.05,3.7,-686.0,6873.0,-9.75,-16.06,-12.32,,,45.22,521.0,-84.0,-64.0,78.09,,427.0,,,6.78,5.43,,,,737.0,50.0,40.0,-37.05,3.7,39.0,6873.0,-9.75,-11.54,2.67,,,45.22,138.0,-16.0,4.0,,,,,,-9.42,,,,,138.0,-13.0,
451220,아이엠티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,77.85,2.45,124.0,3921.0,3.26,0.48,2.95,,,118.49,329.0,2.0,10.0,,,,,,,,,,,,,,77.85,2.45,97.0,3921.0,3.26,14.41,7.66,,,118.49,101.0,15.0,8.0,,,,,,,,,,,,,
217190,제너셈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,71.89,1.34,71.0,3826.0,1.86,1.81,1.67,0.98,70.33,70.32,568.0,10.0,9.0,,,,,,,,,,,,,,71.89,1.34,60.0,3826.0,1.86,0.39,5.62,0.98,83.65,70.32,140.0,1.0,8.0,,,,,,,,,,,,,
031980,피에스케이홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.89,1.97,4252.0,23484.0,19.55,35.33,44.13,2.33,25.4,15.5,2078.0,734.0,917.0,23.36,4.21,4859.0,26984.0,19.26,38.12,42.91,,,,2442.0,931.0,1048.0,10.89,1.97,916.0,23484.0,19.55,27.57,38.44,2.33,117.87,15.5,514.0,142.0,198.0,140.11,,810.0,,,33.94,46.95,,,,372.0,126.0,175.0
089030,테크윙,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,181.67,7.61,252.0,6018.0,4.63,9.95,5.65,0.28,49.42,198.75,1591.0,158.0,90.0,31.63,8.43,1954.0,7328.0,30.36,21.97,15.92,,,,4352.0,956.0,693.0,181.67,7.61,-124.0,6018.0,4.63,1.72,-13.14,0.28,-101.2,198.75,339.0,6.0,-45.0,,,,,,6.21,,,,,451.0,28.0,
005860,한일사료,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,18.97,0.74,162.0,4159.0,3.94,1.29,1.37,2.44,46.34,27.18,4549.0,59.0,62.0,,,,,,,,,,,,,,18.97,0.74,43.0,4159.0,3.94,1.63,1.53,2.44,174.04,27.18,1141.0,19.0,17.0,,,,,,,,,,,,,
208140,정다운,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.21,0.66,186.0,3997.0,4.6,4.2,3.78,7.58,107.63,63.43,1609.0,68.0,61.0,,,,,,,,,,,,,,14.21,0.66,14.0,3997.0,4.6,1.23,1.27,7.58,1434.46,63.43,343.0,4.0,4.0,,,,,,,,,,,,,
331920,셀레믹스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.49,0.96,-494.0,2819.0,-16.08,-57.63,-69.98,,,6.05,58.0,-33.0,-40.0,,,,,,,,,,,,,,-2.97,0.96,-100.0,2819.0,-29.78,-27.51,-49.09,,,6.05,17.0,-5.0,-8.0,,,,,,,,,,,,,
025870,신라에스지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-6.42,1.52,-834.0,3529.0,-21.2,-2.22,-4.76,,,219.79,700.0,-16.0,-33.0,,,,,,,,,,,,,,-6.42,1.52,-434.0,3529.0,-21.2,-3.54,-11.57,,,219.79,150.0,-5.0,-17.0,,,,,,,,,,,,,
006980,우성,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.83,0.19,4186.0,82793.0,6.27,3.16,2.11,8.1,25.8,117.55,6130.0,194.0,129.0,,,,,,,,,,,,,,3.83,0.19,1189.0,82793.0,6.27,3.51,2.25,8.1,90.83,117.55,1630.0,57.0,37.0,,,,,,,,,,,,,
071280,로체시스템즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,11.02,0.98,801.0,9007.0,9.43,11.55,9.82,0.57,6.24,17.85,1249.0,144.0,123.0,,,,,,,,,,,,,,11.02,0.98,158.0,9007.0,9.43,5.79,5.82,0.57,31.69,17.85,415.0,24.0,24.0,,,,,,,,,,,,,
029460,케이씨,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.72,0.33,3305.0,77202.0,5.45,5.83,6.33,1.69,10.54,19.03,7973.0,465.0,504.0,,,,,,,,,,,,,,7.72,0.33,255.0,77202.0,5.45,2.02,2.23,1.69,137.19,19.03,1761.0,36.0,39.0,,,,,,,,,,,,,
090470,제이스텍,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.51,0.63,-1417.0,7841.0,-16.55,-77.19,-82.8,1.01,-3.5,31.09,307.0,-237.0,-254.0,,,,,,,,,,,,,,-3.51,0.63,-312.0,7841.0,-16.55,-28.43,-28.16,1.01,-15.89,31.09,198.0,-56.0,-56.0,,,,,,,,,,,,,
003080,SB성보,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,1.63,0.36,1721.0,7843.0,24.66,-12.66,53.03,7.32,11.66,49.41,643.0,-81.0,341.0,,,,,,,,,,,,,,1.63,0.36,-591.0,7843.0,24.66,-425.35,-684.52,4.82,-22.34,49.41,17.0,-74.0,-119.0,,,,,,,,,,,,,
154030,아시아종묘,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-17.57,1.0,-113.0,1998.0,-5.51,-28.12,-38.86,,,72.19,35.0,-10.0,-14.0,,,,,,,,,,,,,,14.98,1.0,-113.0,1998.0,7.0,-28.12,-38.86,,,72.19,35.0,-10.0,-14.0,,,,,,,,,,,,,
002900,TYM,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.0,0.59,899.0,10601.0,9.66,6.89,4.32,4.61,28.81,102.27,9294.0,641.0,401.0,,,,,,,,,,,,,,7.0,0.59,139.0,10601.0,9.66,4.05,2.77,3.82,158.97,102.27,2169.0,88.0,60.0,,,,,,,,,,,,,
186230,그린플러스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.93,1.56,-991.0,3767.0,-26.4,-0.9,-12.33,,,158.6,1057.0,-10.0,-130.0,,,,,,,,,,,,,,-5.93,1.56,-823.0,3767.0,-26.4,-4.59,-34.69,,,158.6,299.0,-14.0,-104.0,,,,,,,,,,,,,
352940,인바이오,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,24.54,0.58,93.0,3898.0,2.41,2.7,2.97,,,63.23,340.0,9.0,10.0,,,,,,,,,,,,,,24.54,0.58,-44.0,3898.0,2.41,-9.52,-6.3,,,63.23,77.0,-7.0,-5.0,,,,,,,,,,,,,
403490,우듬지팜,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-17.06,1.89,-90.0,815.0,-10.48,-1.39,-6.89,,,100.15,637.0,-9.0,-44.0,,,,,,,,,,,,,,-17.06,1.89,-75.0,815.0,-10.48,-6.31,-20.73,,,100.15,170.0,-11.0,-35.0,,,,,,,,,,,,,
020400,대동금속,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-13.09,0.84,-218.0,6826.0,-3.11,0.1,-1.37,2.1,-13.76,126.97,1018.0,1.0,-14.0,,,,,,,,,,,,,,-13.09,0.84,21.0,6826.0,-3.11,6.29,0.65,2.1,142.09,126.97,208.0,13.0,1.0,,,,,,,,,,,,,
008830,대동기어,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-32.71,1.96,-527.0,8806.0,-5.75,0.07,-2.15,0.23,-7.59,240.57,2209.0,2.0,-47.0,,,,,,,,,,,,,,-32.71,1.96,67.0,8806.0,-5.75,-0.39,1.18,0.23,59.87,240.57,511.0,-2.0,6.0,,,,,,,,,,,,,
018290,브이티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.22,2.5,1713.0,6998.0,25.66,18.95,14.69,,,39.58,4372.0,829.0,642.0,12.14,1.95,1397.0,8690.0,17.96,14.31,11.34,,,,4760.0,681.0,540.0,10.22,2.5,291.0,6998.0,25.66,11.01,9.4,,,39.58,1150.0,127.0,108.0,57.22,,296.0,,,13.52,,,,,1087.0,147.0,
360070,탑머티리얼,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.55,1.53,-3774.0,13681.0,-24.51,-152.19,-132.7,0.66,18.17,71.57,231.0,-352.0,-307.0,,,,,,,,,,,,,,-5.55,1.53,-2738.0,13681.0,-24.51,-514.03,-510.04,,,71.57,44.0,-225.0,-223.0,,,,,,,,,,,,,
222080,씨아이에스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,17.91,1.01,371.0,6562.0,5.83,8.23,7.06,,,30.04,4072.0,335.0,287.0,,,,,,,,,,,,,,17.91,1.01,141.0,6562.0,5.83,9.24,13.28,,,30.04,821.0,76.0,109.0,,,,,,,,,,,,,
037030,파워넷,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.12,0.44,651.0,6040.0,10.93,5.5,4.77,,,74.53,4470.0,246.0,213.0,,,,,,,,,,,,,,4.12,0.44,31.0,6040.0,10.93,3.15,0.26,,,74.53,1239.0,39.0,3.0,,,,,,,,,,,,,
074430,아미노로직스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,29.78,1.87,40.0,638.0,6.54,16.32,15.99,,,50.33,220.0,36.0,35.0,,,,,,,,,,,,,,29.78,1.87,-3.0,638.0,6.54,22.44,-3.95,,,50.33,65.0,15.0,-3.0,,,,,,,,,,,,,
102460,이연제약,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-6.76,0.9,-1594.0,12010.0,-12.6,-20.74,-20.31,0.91,76.78,111.15,1459.0,-303.0,-296.0,,,,,,,,,,,,,,-6.76,0.9,-691.0,12010.0,-12.6,-24.1,-37.88,,,111.15,339.0,-82.0,-128.0,,,,,,,,,,,,,
208370,셀바스헬스케어,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,38.46,2.1,151.0,2766.0,5.76,-0.52,12.62,,,11.05,308.0,-2.0,39.0,,,,,,,,,,,,,,38.46,2.1,142.0,2766.0,5.76,-0.21,35.72,,,11.05,102.0,-0.0,36.0,,,,,,,,,,,,,
315640,딥노이드,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-7.55,3.35,-430.0,970.0,-45.23,-141.29,-143.84,,,42.05,75.0,-106.0,-107.0,,,,,,,,,,,,,,-7.55,3.35,-162.0,970.0,-45.23,-564.62,-628.0,,,42.05,7.0,-37.0,-41.0,,,,,,,,,,,,,
376930,노을,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.99,3.92,-493.0,501.0,-87.04,-392.03,-389.6,,,52.73,51.0,-201.0,-200.0,,,,,,,,,,,,,,-3.99,3.92,-150.0,501.0,-87.04,-537.42,-508.86,,,52.73,12.0,-67.0,-63.0,,,,,,,,,,,,,
419540,비스토스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-35.19,1.34,-30.0,800.0,-3.75,-6.41,-4.09,,,15.63,171.0,-11.0,-7.0,,,,,,,,,,,,,,-35.34,1.34,13.0,800.0,-3.73,-1.43,6.71,,,15.63,46.0,-1.0,3.0,,,,,,,,,,,,,
388870,파로스아이바이오,2026-04-26 17:50,2022.12,2026.12,2025.12,2026.03,,,-1487.0,1539.0,101.8,-3539.83,-5687.23,,,5.98,3.0,-106.0,-171.0,,,,,,,,,,,,,,-11.3,8.73,-240.0,1076.0,-66.11,,,,,114.48,,-29.0,-31.0,,,,,,,,,,,,,
288980,모아데이타,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.76,1.93,-571.0,522.0,-71.79,-25.61,-85.17,,,303.81,232.0,-59.0,-197.0,,,,,,,,,,,,,,-1.76,1.93,-331.0,522.0,-71.79,-35.94,-171.9,,,303.81,64.0,-23.0,-111.0,,,,,,,,,,,,,
